,Timestamp
2020/04/28 4:03:11 pm CET,2
2020/03/24 12:59:02 pm CET,1
2020/05/19 11:29:38 am CET,1
2020/05/18 9:28:01 pm CET,1
2020/05/18 9:39:53 pm CET,1
2020/05/18 10:26:09 pm CET,1
2020/05/19 9:06:32 am CET,1
2020/05/19 9:10:34 am CET,1
2020/05/19 9:14:51 am CET,1
2020/05/19 9:32:06 am CET,1
2020/05/19 10:17:38 am CET,1
2020/05/19 10:28:28 am CET,1
2020/05/19 10:41:16 am CET,1
2020/05/19 11:13:58 am CET,1
2020/05/19 11:25:22 am CET,1
2020/05/19 11:31:35 am CET,1
2020/05/21 11:29:29 am CET,1
2020/05/19 11:49:02 am CET,1
2020/05/19 11:50:56 am CET,1
2020/05/19 11:53:48 am CET,1
2020/05/19 11:55:48 am CET,1
2020/05/19 12:03:17 pm CET,1
2020/05/19 12:03:41 pm CET,1
2020/05/19 12:05:03 pm CET,1
2020/05/19 12:41:44 pm CET,1
2020/05/19 1:06:11 pm CET,1
2020/05/19 1:13:06 pm CET,1
2020/05/19 1:27:21 pm CET,1
2020/05/19 1:27:43 pm CET,1
2020/05/18 9:24:50 pm CET,1
2020/05/18 9:23:17 pm CET,1
2020/05/18 8:38:33 pm CET,1
2020/05/18 5:55:36 pm CET,1
2020/05/18 2:32:34 pm CET,1
2020/05/18 2:40:57 pm CET,1
2020/05/18 3:09:43 pm CET,1
2020/05/18 3:15:35 pm CET,1
2020/05/18 3:25:26 pm CET,1
2020/05/18 3:29:00 pm CET,1
2020/05/18 3:33:24 pm CET,1
2020/05/18 3:33:30 pm CET,1
2020/05/18 3:44:56 pm CET,1
2020/05/18 4:22:10 pm CET,1
2020/05/18 5:39:00 pm CET,1
2020/05/18 5:49:06 pm CET,1
2020/05/18 5:55:42 pm CET,1
2020/05/18 8:34:41 pm CET,1
2020/05/18 6:18:30 pm CET,1
2020/05/18 6:23:59 pm CET,1
2020/05/18 6:32:43 pm CET,1
2020/05/18 6:54:49 pm CET,1
2020/05/18 7:16:14 pm CET,1
2020/05/18 7:17:38 pm CET,1
2020/05/18 7:19:49 pm CET,1
2020/05/18 7:31:20 pm CET,1
2020/05/18 8:05:22 pm CET,1
2020/05/18 8:05:32 pm CET,1
2020/05/18 8:25:34 pm CET,1
2020/05/18 8:31:26 pm CET,1
2020/05/19 1:46:32 pm CET,1
2020/05/19 2:15:53 pm CET,1
2020/05/19 2:21:05 pm CET,1
2020/05/20 12:21:23 pm CET,1
2020/05/20 9:51:44 am CET,1
2020/05/20 10:10:38 am CET,1
2020/05/20 10:14:20 am CET,1
2020/05/20 10:33:52 am CET,1
2020/05/20 11:05:57 am CET,1
2020/05/20 11:27:05 am CET,1
2020/05/20 11:28:36 am CET,1
2020/05/20 11:31:15 am CET,1
2020/05/20 11:40:48 am CET,1
2020/05/20 11:56:08 am CET,1
2020/05/20 11:59:20 am CET,1
2020/05/20 12:08:28 pm CET,1
2020/05/20 1:46:06 pm CET,1
2020/05/20 8:47:48 am CET,1
2020/05/20 2:02:57 pm CET,1
2020/05/20 3:45:30 pm CET,1
2020/05/20 3:46:08 pm CET,1
2020/05/20 4:10:14 pm CET,1
2020/05/20 4:33:38 pm CET,1
2020/05/20 5:48:36 pm CET,1
2020/05/20 6:22:21 pm CET,1
2020/05/20 8:59:42 pm CET,1
2020/05/20 10:09:45 pm CET,1
2020/05/21 8:46:01 am CET,1
2020/05/21 9:58:37 am CET,1
2020/05/21 10:52:37 am CET,1
2020/05/20 8:53:58 am CET,1
2020/05/19 11:47:15 pm CET,1
2020/05/19 2:29:34 pm CET,1
2020/05/19 4:04:02 pm CET,1
2020/05/19 2:37:49 pm CET,1
2020/05/19 2:38:33 pm CET,1
2020/05/19 2:38:56 pm CET,1
2020/05/19 2:43:57 pm CET,1
2020/05/19 2:46:23 pm CET,1
2020/05/19 3:00:18 pm CET,1
2020/05/19 3:03:08 pm CET,1
2020/05/19 3:09:09 pm CET,1
2020/05/19 3:17:03 pm CET,1
2020/05/19 3:28:54 pm CET,1
2020/05/19 3:33:13 pm CET,1
2020/05/19 3:44:11 pm CET,1
2020/05/19 4:04:17 pm CET,1
2020/05/19 10:28:59 pm CET,1
2020/05/19 4:07:18 pm CET,1
2020/05/19 4:14:33 pm CET,1
2020/05/19 4:36:18 pm CET,1
2020/05/19 5:52:32 pm CET,1
2020/05/19 6:03:20 pm CET,1
2020/05/19 6:16:43 pm CET,1
2020/05/19 6:56:59 pm CET,1
2020/05/19 7:48:32 pm CET,1
2020/05/19 7:55:41 pm CET,1
2020/05/19 7:55:50 pm CET,1
2020/05/19 8:12:45 pm CET,1
2020/05/19 8:46:42 pm CET,1
2020/05/18 2:25:15 pm CET,1
2020/05/18 1:37:42 pm CET,1
2020/05/18 1:33:55 pm CET,1
2020/05/15 1:45:56 pm CET,1
2020/05/15 11:30:58 am CET,1
2020/05/15 11:32:52 am CET,1
2020/05/15 11:38:06 am CET,1
2020/05/15 11:39:03 am CET,1
2020/05/15 12:05:24 pm CET,1
2020/05/15 12:09:49 pm CET,1
2020/05/15 12:19:51 pm CET,1
2020/05/15 12:40:49 pm CET,1
2020/05/15 12:42:21 pm CET,1
2020/05/15 1:16:30 pm CET,1
2020/05/15 1:30:13 pm CET,1
2020/05/15 1:45:15 pm CET,1
2020/05/15 2:00:24 pm CET,1
2020/05/15 11:17:11 am CET,1
2020/05/15 2:26:55 pm CET,1
2020/05/15 2:33:45 pm CET,1
2020/05/15 2:52:11 pm CET,1
2020/05/15 2:53:45 pm CET,1
2020/05/15 2:54:06 pm CET,1
2020/05/15 2:59:54 pm CET,1
2020/05/15 3:02:05 pm CET,1
2020/05/15 3:02:32 pm CET,1
2020/05/15 3:04:31 pm CET,1
2020/05/15 3:09:07 pm CET,1
2020/05/15 3:14:17 pm CET,1
2020/05/15 3:23:05 pm CET,1
2020/05/15 11:27:43 am CET,1
2020/05/15 11:11:42 am CET,1
2020/05/15 3:28:44 pm CET,1
2020/05/14 7:27:17 pm CET,1
2020/05/14 1:45:28 pm CET,1
2020/05/14 1:47:02 pm CET,1
2020/05/14 2:02:38 pm CET,1
2020/05/14 3:07:16 pm CET,1
2020/05/14 3:46:44 pm CET,1
2020/05/14 3:54:26 pm CET,1
2020/05/14 4:55:47 pm CET,1
2020/05/14 5:00:56 pm CET,1
2020/05/14 6:18:53 pm CET,1
2020/05/14 6:26:05 pm CET,1
2020/05/14 6:53:37 pm CET,1
2020/05/14 7:19:19 pm CET,1
2020/05/14 8:02:20 pm CET,1
2020/05/15 11:02:21 am CET,1
2020/05/14 9:34:31 pm CET,1
2020/05/15 9:15:04 am CET,1
2020/05/15 9:48:47 am CET,1
2020/05/15 10:13:56 am CET,1
2020/05/15 10:16:46 am CET,1
2020/05/15 10:18:12 am CET,1
2020/05/15 10:25:26 am CET,1
2020/05/15 10:29:57 am CET,1
2020/05/15 10:54:55 am CET,1
2020/05/15 11:00:14 am CET,1
2020/05/15 11:00:19 am CET,1
2020/05/15 11:02:17 am CET,1
2020/05/15 3:28:14 pm CET,1
2020/05/15 3:30:13 pm CET,1
2020/05/18 1:21:11 pm CET,1
2020/05/18 10:03:12 am CET,1
2020/05/17 12:21:38 pm CET,1
2020/05/17 12:38:37 pm CET,1
2020/05/17 1:51:18 pm CET,1
2020/05/17 4:44:34 pm CET,1
2020/05/17 7:30:42 pm CET,1
2020/05/17 9:14:58 pm CET,1
2020/05/18 6:08:00 am CET,1
2020/05/18 8:09:16 am CET,1
2020/05/18 8:44:24 am CET,1
2020/05/18 9:06:51 am CET,1
2020/05/18 9:51:38 am CET,1
2020/05/18 10:01:24 am CET,1
2020/05/18 10:24:18 am CET,1
2020/05/17 10:50:07 am CET,1
2020/05/18 10:33:59 am CET,1
2020/05/18 10:44:09 am CET,1
2020/05/18 10:53:53 am CET,1
2020/05/18 10:54:24 am CET,1
2020/05/18 11:12:41 am CET,1
2020/05/18 11:35:40 am CET,1
2020/05/18 11:35:58 am CET,1
2020/05/18 11:49:47 am CET,1
2020/05/18 12:16:55 pm CET,1
2020/05/18 12:18:44 pm CET,1
2020/05/18 12:55:41 pm CET,1
2020/05/18 1:13:55 pm CET,1
2020/05/17 11:24:09 am CET,1
2020/05/17 12:15:01 am CET,1
2020/05/15 3:31:45 pm CET,1
2020/05/15 7:43:39 pm CET,1
2020/05/15 3:33:57 pm CET,1
2020/05/15 3:35:20 pm CET,1
2020/05/15 3:40:23 pm CET,1
2020/05/15 3:52:14 pm CET,1
2020/05/15 3:53:38 pm CET,1
2020/05/15 4:34:16 pm CET,1
2020/05/15 4:58:37 pm CET,1
2020/05/15 5:38:48 pm CET,1
2020/05/15 5:41:38 pm CET,1
2020/05/15 5:43:50 pm CET,1
2020/05/15 6:25:59 pm CET,1
2020/05/15 7:32:01 pm CET,1
2020/05/15 8:58:39 pm CET,1
2020/05/16 6:04:48 pm CET,1
2020/05/15 9:03:53 pm CET,1
2020/05/15 10:28:23 pm CET,1
2020/05/15 10:33:30 pm CET,1
2020/05/16 12:54:56 am CET,1
2020/05/16 9:15:47 am CET,1
2020/05/16 9:46:14 am CET,1
2020/05/16 10:51:06 am CET,1
2020/05/16 11:40:09 am CET,1
2020/05/16 12:23:36 pm CET,1
2020/05/16 12:24:33 pm CET,1
2020/05/16 3:41:52 pm CET,1
2020/05/16 5:42:36 pm CET,1
2020/05/21 11:25:52 am CET,1
2020/05/21 11:39:23 am CET,1
2020/05/14 12:39:34 pm CET,1
2020/06/06 2:11:49 pm CET,1
2020/06/05 8:27:20 pm CET,1
2020/06/05 8:30:18 pm CET,1
2020/06/05 10:14:43 pm CET,1
2020/06/05 10:51:03 pm CET,1
2020/06/06 12:04:46 am CET,1
2020/06/06 5:38:33 am CET,1
2020/06/06 11:12:08 am CET,1
2020/06/06 11:14:20 am CET,1
2020/06/06 11:15:05 am CET,1
2020/06/06 12:32:14 pm CET,1
2020/06/06 1:36:06 pm CET,1
2020/06/06 1:50:08 pm CET,1
2020/06/06 3:46:22 pm CET,1
2020/06/05 8:15:43 pm CET,1
2020/06/06 4:43:29 pm CET,1
2020/06/06 7:50:10 pm CET,1
2020/06/06 8:35:03 pm CET,1
2020/06/07 9:59:08 am CET,1
2020/06/07 1:22:08 pm CET,1
2020/06/07 1:25:42 pm CET,1
2020/06/07 1:55:19 pm CET,1
2020/06/07 3:06:28 pm CET,1
2020/06/07 4:51:46 pm CET,1
2020/06/07 10:02:56 pm CET,1
2020/06/08 8:24:57 am CET,1
2020/06/08 9:16:33 am CET,1
2020/06/05 8:22:45 pm CET,1
2020/06/05 7:56:58 pm CET,1
2020/06/08 9:19:58 am CET,1
2020/06/05 4:57:46 pm CET,1
2020/06/05 3:48:02 pm CET,1
2020/06/05 3:50:57 pm CET,1
2020/06/05 4:02:17 pm CET,1
2020/06/05 4:05:44 pm CET,1
2020/06/05 4:18:31 pm CET,1
2020/06/05 4:28:57 pm CET,1
2020/06/05 4:39:16 pm CET,1
2020/06/05 4:39:48 pm CET,1
2020/06/05 4:43:16 pm CET,1
2020/06/05 4:44:55 pm CET,1
2020/06/05 4:51:09 pm CET,1
2020/06/05 4:52:00 pm CET,1
2020/06/05 5:01:57 pm CET,1
2020/06/05 7:53:54 pm CET,1
2020/06/05 5:15:13 pm CET,1
2020/06/05 5:28:58 pm CET,1
2020/06/05 5:54:32 pm CET,1
2020/06/05 6:03:04 pm CET,1
2020/06/05 6:42:21 pm CET,1
2020/06/05 6:46:36 pm CET,1
2020/06/05 6:47:25 pm CET,1
2020/06/05 6:48:03 pm CET,1
2020/06/05 6:58:56 pm CET,1
2020/06/05 7:00:05 pm CET,1
2020/06/05 7:07:41 pm CET,1
2020/06/05 7:39:29 pm CET,1
2020/06/08 9:17:25 am CET,1
2020/06/08 9:26:08 am CET,1
2020/06/05 3:39:38 pm CET,1
2020/06/08 2:51:16 pm CET,1
2020/06/08 12:41:49 pm CET,1
2020/06/08 12:49:40 pm CET,1
2020/06/08 1:00:18 pm CET,1
2020/06/08 1:03:50 pm CET,1
2020/06/08 1:04:09 pm CET,1
2020/06/08 1:06:39 pm CET,1
2020/06/08 1:09:25 pm CET,1
2020/06/08 1:33:23 pm CET,1
2020/06/08 2:00:48 pm CET,1
2020/06/08 2:24:37 pm CET,1
2020/06/08 2:27:41 pm CET,1
2020/06/08 2:32:53 pm CET,1
2020/06/08 2:55:21 pm CET,1
2020/06/08 12:16:32 pm CET,1
2020/06/08 3:10:38 pm CET,1
2020/06/08 3:14:23 pm CET,1
2020/06/08 4:38:31 pm CET,1
2020/06/08 5:15:00 pm CET,1
2020/06/08 5:22:15 pm CET,1
2020/06/08 6:01:03 pm CET,1
2020/06/08 6:46:40 pm CET,1
2020/06/08 6:52:16 pm CET,1
2020/06/08 6:57:19 pm CET,1
2020/06/08 7:00:29 pm CET,1
2020/06/08 7:16:23 pm CET,1
2020/06/08 7:20:19 pm CET,1
2020/06/08 12:32:01 pm CET,1
2020/06/08 12:01:49 pm CET,1
2020/06/08 9:28:16 am CET,1
2020/06/08 10:34:52 am CET,1
2020/06/08 9:32:53 am CET,1
2020/06/08 9:45:19 am CET,1
2020/06/08 9:54:23 am CET,1
2020/06/08 9:55:53 am CET,1
2020/06/08 10:01:42 am CET,1
2020/06/08 10:12:12 am CET,1
2020/06/08 10:13:12 am CET,1
2020/06/08 10:14:31 am CET,1
2020/06/08 10:19:37 am CET,1
2020/06/08 10:20:43 am CET,1
2020/06/08 10:22:01 am CET,1
2020/06/08 10:23:22 am CET,1
2020/06/08 10:37:33 am CET,1
2020/06/08 11:51:12 am CET,1
2020/06/08 10:40:23 am CET,1
2020/06/08 10:43:30 am CET,1
2020/06/08 10:45:25 am CET,1
2020/06/08 10:51:46 am CET,1
2020/06/08 11:04:55 am CET,1
2020/06/08 11:11:53 am CET,1
2020/06/08 11:17:39 am CET,1
2020/06/08 11:20:16 am CET,1
2020/06/08 11:22:03 am CET,1
2020/06/08 11:22:09 am CET,1
2020/06/08 11:31:48 am CET,1
2020/06/08 11:35:35 am CET,1
2020/06/05 3:45:39 pm CET,1
2020/06/05 3:37:42 pm CET,1
2020/05/21 12:00:59 pm CET,1
2020/06/02 3:19:53 pm CET,1
2020/05/27 11:41:32 am CET,1
2020/05/28 8:45:32 am CET,1
2020/05/28 3:27:45 pm CET,1
2020/05/28 4:19:59 pm CET,1
2020/05/28 11:29:04 pm CET,1
2020/06/01 11:18:38 am CET,1
2020/06/01 2:20:19 pm CET,1
2020/06/01 8:22:31 pm CET,1
2020/06/02 9:46:36 am CET,1
2020/06/02 10:50:48 am CET,1
2020/06/02 1:16:46 pm CET,1
2020/06/02 3:16:45 pm CET,1
2020/06/02 4:58:59 pm CET,1
2020/05/24 4:43:05 pm CET,1
2020/06/02 8:34:45 pm CET,1
2020/06/02 9:40:06 pm CET,1
2020/06/03 8:48:15 am CET,1
2020/06/03 10:03:25 am CET,1
2020/06/03 10:18:37 am CET,1
2020/06/03 10:37:26 am CET,1
2020/06/03 11:02:47 am CET,1
2020/06/03 11:05:11 am CET,1
2020/06/03 11:05:49 am CET,1
2020/06/03 11:27:00 am CET,1
2020/06/03 12:04:20 pm CET,1
2020/06/03 12:11:12 pm CET,1
2020/05/25 5:17:36 pm CET,1
2020/05/23 1:39:11 pm CET,1
2020/06/03 1:13:39 pm CET,1
2020/05/22 9:30:14 am CET,1
2020/05/21 12:54:58 pm CET,1
2020/05/21 1:20:47 pm CET,1
2020/05/21 1:35:46 pm CET,1
2020/05/21 3:37:00 pm CET,1
2020/05/21 4:15:56 pm CET,1
2020/05/21 6:23:25 pm CET,1
2020/05/21 6:30:33 pm CET,1
2020/05/21 8:04:19 pm CET,1
2020/05/21 8:59:45 pm CET,1
2020/05/21 9:00:35 pm CET,1
2020/05/21 10:33:30 pm CET,1
2020/05/22 8:41:43 am CET,1
2020/05/22 9:50:44 am CET,1
2020/05/23 10:15:28 am CET,1
2020/05/22 9:58:10 am CET,1
2020/05/22 10:11:55 am CET,1
2020/05/22 11:12:41 am CET,1
2020/05/22 11:12:58 am CET,1
2020/05/22 1:10:48 pm CET,1
2020/05/22 2:55:49 pm CET,1
2020/05/22 3:25:35 pm CET,1
2020/05/22 4:44:42 pm CET,1
2020/05/22 4:53:14 pm CET,1
2020/05/22 7:58:02 pm CET,1
2020/05/22 8:02:03 pm CET,1
2020/05/22 11:51:58 pm CET,1
2020/06/03 12:22:00 pm CET,1
2020/06/03 1:42:31 pm CET,1
2020/06/05 3:32:29 pm CET,1
2020/06/05 1:53:45 pm CET,1
2020/06/05 7:49:52 am CET,1
2020/06/05 9:39:19 am CET,1
2020/06/05 10:22:40 am CET,1
2020/06/05 12:37:38 pm CET,1
2020/06/05 12:56:55 pm CET,1
2020/06/05 1:04:26 pm CET,1
2020/06/05 1:08:56 pm CET,1
2020/06/05 1:11:51 pm CET,1
2020/06/05 1:19:01 pm CET,1
2020/06/05 1:23:18 pm CET,1
2020/06/05 1:32:40 pm CET,1
2020/06/05 1:44:47 pm CET,1
2020/06/05 1:54:04 pm CET,1
2020/06/04 7:49:53 pm CET,1
2020/06/05 1:58:35 pm CET,1
2020/06/05 2:03:26 pm CET,1
2020/06/05 2:08:30 pm CET,1
2020/06/05 2:24:29 pm CET,1
2020/06/05 2:25:36 pm CET,1
2020/06/05 2:26:20 pm CET,1
2020/06/05 3:19:57 pm CET,1
2020/06/05 3:20:54 pm CET,1
2020/06/05 3:21:34 pm CET,1
2020/06/05 3:25:04 pm CET,1
2020/06/05 3:29:36 pm CET,1
2020/06/05 3:31:50 pm CET,1
2020/06/04 9:09:59 pm CET,1
2020/06/04 7:02:50 pm CET,1
2020/06/03 1:51:24 pm CET,1
2020/06/04 10:27:17 am CET,1
2020/06/03 2:32:16 pm CET,1
2020/06/03 2:57:19 pm CET,1
2020/06/03 3:36:46 pm CET,1
2020/06/03 4:16:59 pm CET,1
2020/06/03 4:17:33 pm CET,1
2020/06/03 5:56:40 pm CET,1
2020/06/03 6:09:31 pm CET,1
2020/06/03 6:37:20 pm CET,1
2020/06/03 8:32:57 pm CET,1
2020/06/04 9:11:54 am CET,1
2020/06/04 9:38:28 am CET,1
2020/06/04 9:48:39 am CET,1
2020/06/04 10:33:19 am CET,1
2020/06/04 5:24:10 pm CET,1
2020/06/04 10:41:39 am CET,1
2020/06/04 10:52:08 am CET,1
2020/06/04 11:34:12 am CET,1
2020/06/04 1:08:14 pm CET,1
2020/06/04 3:05:59 pm CET,1
2020/06/04 3:16:38 pm CET,1
2020/06/04 4:23:54 pm CET,1
2020/06/04 4:53:33 pm CET,1
2020/06/04 5:05:02 pm CET,1
2020/06/04 5:10:00 pm CET,1
2020/06/04 5:10:18 pm CET,1
2020/06/04 5:19:15 pm CET,1
