Feature_selector,Contrast_encoding_method,Models,Best_params,Cluster_Indicator,Damping_cluster_value,Number_features,Features,Balancing_handled,Feature_scaling_handled,Outer_fold,bal_acc_inner_train_cv,bal_acc_inner_val_cv,bal_acc_outer_val_cv,precision_inner_train_cv,precision_inner_val_cv,precision_outer_val_cv,recall_inner_train_cv,recall_inner_val_cv,recall_outer_val_cv,f1_inner_train_cv,f1_inner_val_cv,f1_outer_val_cv,mc_inner_train_cv,mc_inner_val_cv,mc_outer_val_cv
FeatureWiz,Sum,LinearSVC,"{'C': 0.07000213827377205, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'loss': 'squared_hinge', 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 120, 'tol': 0.0001, 'verbose': 0}",yes,0.8172516217804174,73,"['Method_of_keepintouch_By phone (texting, calling or video calling);On social media', 'Keep_in_touch_family_outside_household', 'Play_inall_places_3', 'Gender_Prefer not to say', 'Contact_by_visit', 'Healthy_Cereal_Brk', 'Enoughtime_toplay_1', 'Family_scale', 'Fruitveg_ytd_0', 'Easywalk_topark', 'Sleeptime_ytd_sin', 'Lots_of_things_good_at_2', 'Contact_by_game', 'Number_people_household_4', 'Sports_in_week_0', 'Method_of_keepintouch_I live near them so I can see them (at a social distance);By phone (texting, calling or video calling);On social media;On games consoles', 'Health_scale', 'Read_Info_Sheet', 'Concentrate_in_week_1', 'Tired_in_week_1', 'Sugarsnack_in_week_1', 'Internet_in_week_2', 'Life_scale', 'Awaketime_today_cos', 'Tired_in_week_2', 'Method_of_keepintouch_By phone (texting, calling or video calling);On social media;On games consoles', 'School_Health_Records', 'Method_of_keepintouch_I live near them so I can see them (at a social distance);By phone (texting, calling or video calling);On social media', 'Method_of_keepintouch_I live near them so I can see them (at a social distance);By phone (texting, calling or video calling)', 'Garden', 'Play_near_water', 'Method_of_keepintouch_I live near them so I can see them (at a social distance);By phone (texting, calling or video calling);On games consoles', 'Outdoorplay_freq_1', 'Outdoorplay_freq_3', 'Lots_of_choices_important_0', 'Softdrink_in_week_3', 'Lots_of_things_good_at_1', 'Tired_in_week_0', 'WIMD_2019_Rank', 'Lots_of_choices_important_1', 'Internet_in_week_1', 'age', 'Yogurt_Brk', 'Play_in_garden', 'Sports_in_week_2', 'Play_in_field', 'School_scale', 'Softdrink_in_week_0', 'Num_Breakfast_ytd', 'Sleeptime_ytd_hour_cos', 'Snacks_Brk', 'Sports_in_week_1', 'Tired_in_week_3', 'Birth_Date_quarter_cos', 'Gender_Girl', 'Timestamp_day_of_month_sin', 'Timestamp_week_cos', 'Lots_of_things_good_at_4', 'Sugarsnack_in_week_2', 'Timestamp_day_of_week_sin', 'Softdrink_in_week_1', 'Type_of_play_places_In my house;In my garden', 'Safety_toplay_scale', 'Sugarsnack_in_week_0', 'Homespace_relax_Sometimes but not all the time', 'Birth_Date_month_sin', 'Awaketime_today_sin', 'Timestamp_month_sin', 'Takeawayfood_in_week_0', 'Contact_by_phone', 'Birth_Date_day_of_year_cos', 'Lots_of_choices_important_3', 'cluster_distance']",no,yes,5,0.45629235633247617,0.31935565284708495,0.3526915113871636,0.544651006939854,0.4820695275206554,0.35727969348659006,0.45629235633247617,0.31935565284708495,0.3526915113871636,0.45581279998252605,0.3264594719101858,0.3411513859275053,0.32289920114265064,0.17344516674553634,0.205464815583839
FeatureImportance_ET,Backward Difference,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 29, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 2, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",no,,21,"['Fruitveg_ytd_0', 'Safety_toplay_scale', 'WIMD_2019_Rank', 'WIMD_2019_Decile', 'WIMD_2019_Quintile', 'WIMD_2019_Quartile', 'Tired_in_week_2', 'Sugarsnack_in_week_0', 'Sugarsnack_in_week_1', 'age', 'Birth_Date_year', 'Play_in_house', 'Play_inall_places_2', 'Play_inall_places_3', 'Gender_Boy', 'Gender_Girl', 'Type_of_play_places_In my garden;In my school playground', 'Timestamp_month_cos', 'Timestamp_week_cos', 'Timestamp_day_of_month_sin', 'Timestamp_day_of_year_cos']",smoteen,yes,1,1.0,0.341461193524127,0.26666666666666666,1.0,0.39562077502948867,0.2796218487394958,1.0,0.341461193524127,0.26666666666666666,1.0,0.3464747708361138,0.2698231349041486,1.0,0.1187646236082069,0.024563357229246612
FeatureWiz,Backward Difference,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 26, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 2, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",no,,58,"['Tired_in_week_1', 'Awaketime_today_hour_sin', 'Birth_Date_year', 'Feel_partof_community_1', 'Number_people_household_4', 'WIMD_2019_Rank', 'Friends_scale', 'Timestamp_day_of_year_cos', 'Play_in_garden', 'Awaketime_today_sin', 'Sugarsnack_in_week_1', 'Type_of_play_places_In my garden', 'Birth_Date_day_of_year_cos', 'Fruitveg_ytd_1', 'Takeawayfood_in_week_0', 'Birth_Date_day_of_year_sin', 'Breakfast_ytd_Cooked breakfast', 'Birth_Date_day_of_month_cos', 'Easywalk_somewhere', 'Num_Breakfast_ytd', 'Birth_Date_day_of_week_cos', 'Method_of_keepintouch_Rare', 'Softdrink_in_week_2', 'Concentrate_in_week_1', 'Health_scale', 'Concentrate_in_week_2', 'Method_of_keepintouch_By phone (texting, calling or video calling);On games consoles', 'Type_of_play_places_In my house;In my garden', 'Keep_in_touch_friends', 'School_scale', 'Garden', 'Timestamp_day_of_month_sin', 'Breakfast_ytd_Healthy cereal e.g. porridge, weetabix, readybrek, muesli, branflakes, cornflakes', 'Internet_in_week_2', 'Study_Year', 'Gender_Girl', 'Homespace_relax_Sometimes but not all the time', 'Play_inall_places_1', 'Sugarsnack_in_week_2', 'Play_in_house', 'Sports_in_week_2', 'Safety_toplay_scale', 'Type_of_play_places_In my garden;In my school playground', 'Sleeptime_ytd_cos', 'Outdoorplay_freq_3', 'Lots_of_choices_important_4', 'Timestamp_month_sin', 'Doingwell_schoolwork_3', 'Tired_in_week_3', 'Breakfast_ytd_Toast', 'Number_people_household_2', 'Num_Method_of_keepintouch', 'Internet_in_week_0', 'Lots_of_things_good_at_4', 'Birth_Date_quarter_cos', 'Breakfast_ytd_Sugary cereal e.g. cocopops, frosties, sugar puffs, chocolate cereals', 'Enoughtime_toplay_2', 'Going_school_No, I am at home']",smoteen,yes,2,1.0,0.28579414356138144,0.320679012345679,1.0,0.33507435420883186,0.2936841277332075,1.0,0.28579414356138144,0.320679012345679,1.0,0.2863282861152571,0.30484848484848487,1.0,0.06525168091773571,0.14572881410828006
FeatureImportance_ET,Polynomial,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 33, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 2, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",no,,19,"['Brush_teeth_ytd', 'Safety_toplay_scale', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Tired_in_week_0', 'Concentrate_in_week_3', 'Softdrink_in_week_0', 'Hours_slept', 'Play_inall_places_0', 'Homespace_relax_Yes', 'Sleeptime_ytd_sin', 'Awaketime_today_cos', 'Awaketime_today_hour_sin', 'Birth_Date_day_of_month_sin', 'Birth_Date_day_of_month_cos']",no,yes,3,1.0,0.2689276485788114,0.2623456790123457,1.0,0.32713322644933585,0.24919743178170145,1.0,0.2689276485788114,0.2623456790123457,1.0,0.2763899140084049,0.25477941176470587,1.0,0.051828224784103906,0.05330473055288675
Lasso,Sum,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 33, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 2, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",no,,6,"['age', 'Looks_scale', 'Study_Year', 'Gender_Girl', 'School_scale', 'Concentrate_in_week_1']",smoteen,yes,4,0.793080220326905,0.3480153603215619,0.2710662525879917,0.8951894159766546,0.3757884459071475,0.2730902777777778,0.793080220326905,0.3480153603215619,0.2710662525879917,0.8323404440104508,0.29824993518209614,0.27196949261909675,0.7776278036823223,0.09657124944468098,0.06971772260420467
FeatureImportance_ET,Polynomial,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 18, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 2, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",no,,27,"['Brush_teeth_ytd', 'Safety_toplay_scale', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'WIMD_2019_Rank', 'WIMD_2019_Quartile', 'Sports_in_week_0', 'Tired_in_week_0', 'Tired_in_week_2', 'Sugarsnack_in_week_0', 'Hours_slept', 'Birth_Date_year', 'Lots_of_choices_important_2', 'Sleeptime_ytd_sin', 'Sleeptime_ytd_cos', 'Awaketime_today_cos', 'Sleeptime_ytd_hour_sin', 'Sleeptime_ytd_hour_cos', 'Awaketime_today_hour_sin', 'Awaketime_today_hour_cos', 'Timestamp_day_of_month_sin', 'Birth_Date_day_of_month_sin', 'Birth_Date_day_of_month_cos']",no,yes,5,1.0,0.2897995948511044,0.28512767425810903,1.0,0.3634806867260271,0.33674863387978143,1.0,0.2897995948511044,0.28512767425810903,1.0,0.29632630705761215,0.2900680256096413,1.0,0.08155136271026721,0.07782425363317672
Lasso,Polynomial,GaussianNB,"{'priors': None, 'var_smoothing': 3.5741379536132353e-09}",no,,21,"['Looks_scale', 'School_scale', 'Health_scale', 'Friends_scale', 'WIMD_2019_Rank', 'Safety_toplay_scale', 'Life_scale', 'Num_Type_of_play_places', 'Hours_slept', 'Family_scale', 'age', 'Brush_teeth_ytd', 'Birth_Date_year', 'Tired_in_week_0', 'Num_Method_of_keepintouch', 'Concentrate_in_week_0', 'Fruitveg_ytd_0', 'Awaketime_today_halfhour', 'Play_in_grass_area', 'Study_Year', 'Softdrink_in_week_1']",no,no,1,0.4777603870334484,0.3835686724762612,0.3265432098765432,0.43488403898010675,0.3794495759113739,0.284433812721561,0.4777603870334484,0.3835686724762612,0.3265432098765432,0.4454794436459448,0.37740331644008235,0.2970477231479954,0.2922644152641308,0.2105523125201388,0.09725925058559201
Lasso,Polynomial,GaussianNB,"{'priors': None, 'var_smoothing': 1.8420039086187911e-06}",no,,10,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'Life_scale', 'WIMD_2019_Rank', 'Friends_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept']",no,no,2,0.39095442201302655,0.3620126705653022,0.3222222222222222,0.38967572762835223,0.35557502750118025,0.29545454545454547,0.39095442201302655,0.3620126705653022,0.3222222222222222,0.38326734966120163,0.354703140093434,0.3024260138838144,0.20571717089283945,0.18221022607996315,0.18772814568124674
FeatureImportance_ET,Polynomial,GaussianNB,"{'priors': None, 'var_smoothing': 0.15758824642244726}",no,,14,"['Awaketime_today', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Enoughtime_toplay', 'Play_inall_places', 'Homespace_relax', 'Tired_in_week_0', 'Awaketime_today_hour']",no,no,3,0.37239769750055457,0.3406167870315157,0.36177248677248675,0.3920755135463872,0.36671991889563293,0.39870562130177517,0.37239769750055457,0.3406167870315157,0.36177248677248675,0.3747626687233498,0.3499557097990654,0.3764661453705349,0.20875655926472628,0.2025077861478959,0.17058330777604183
BorutaShap,Backward Difference,GaussianNB,"{'priors': None, 'var_smoothing': 0.0012635718261395118}",no,,4,"['Safety_toplay_scale', 'Looks_scale', 'Life_scale', 'Health_scale']",no,no,4,0.3819699711360407,0.3343881748946009,0.24648033126293994,0.3681640464995852,0.3509869161853068,0.23848039215686276,0.3819699711360407,0.3343881748946009,0.24648033126293994,0.3672346657069933,0.3374490890416351,0.24208347320129797,0.20819751590409732,0.17287111573679084,0.109306108774019
BorutaShap,Backward Difference,GaussianNB,"{'priors': None, 'var_smoothing': 0.0012635718261395118}",no,,3,"['Looks_scale', 'Life_scale', 'Health_scale']",no,no,5,0.34721620206573117,0.35151901776238786,0.2959109730848861,0.37905975710961215,0.39275160511559615,0.3123214285714286,0.34721620206573117,0.35151901776238786,0.2959109730848861,0.35352788460615203,0.3505043843548486,0.2897086466165414,0.20452405487615918,0.18749928685219605,0.16762808271705398
Lasso,Backward Difference,DecisionTreeClassifier,"{'ccp_alpha': 0.007779847610409271, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 120, 'splitter': 'best'}",no,,5,"['WIMD_2019_Rank', 'Looks_scale', 'School_scale', 'age', 'Health_scale']",smoteen,no,1,0.416932599753373,0.2884788943055977,0.2787037037037037,0.41774473977509335,0.3389925694735157,0.28214285714285714,0.416932599753373,0.2884788943055977,0.2787037037037037,0.4044010706585301,0.27766165897048234,0.2775711189017047,0.19436055451185694,0.061222042324523274,0.04239986733573375
Lasso,Sum,DecisionTreeClassifier,"{'ccp_alpha': 0.004073310916204534, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 120, 'splitter': 'best'}",no,,19,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'Life_scale', 'WIMD_2019_Rank', 'Friends_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Tired_in_week_2', 'Fruitveg_ytd_0', 'Tired_in_week_0', 'Softdrink_in_week_0', 'Concentrate_in_week_2', 'Brush_teeth_ytd', 'Concentrate_in_week_1', 'Concentrate_in_week_0']",no,no,2,0.9411756506411986,0.32119127491424515,0.24691358024691357,0.6064097215903653,0.311402476241243,0.2677939876215738,0.9411756506411986,0.32119127491424515,0.24691358024691357,0.6953952576010979,0.2973171518908925,0.2191969029687604,0.6144935569028843,0.0950426503429873,0.06112114035692601
FeatureImportance_ET,Backward Difference,DecisionTreeClassifier,"{'ccp_alpha': 0.05964954705552104, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 120, 'splitter': 'best'}",no,,1,['Birth_Date_day_of_year'],smoteen,no,3,0.5398867785391823,0.2568708728107953,0.26807760141093473,0.5579056554590008,0.2769151727658929,0.25485685071574643,0.5398867785391823,0.2568708728107953,0.26807760141093473,0.5325558578299899,0.2570036716678679,0.26072115384615385,0.40281757545530295,0.005290675413582246,0.0509995078646709
FeatureWiz,Backward Difference,DecisionTreeClassifier,"{'ccp_alpha': 0.0011606327157163473, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 120, 'splitter': 'best'}",no,,46,"['Easywalk_somewhere', 'Number_people_household_4', 'Tired_in_week_2', 'Brush_teeth_ytd', 'Easywalk_topark', 'Family_scale', 'Concentrate_in_week_2', 'Softdrink_in_week_3', 'Num_Type_of_play_places', 'Nothing_Brk', 'Sports_in_week_3', 'Play_in_field', 'Keep_in_touch_friends', 'Sports_in_week_1', 'School_scale', 'Health_scale', 'Play_in_bike_or_park', 'Takeawayfood_in_week_0', 'Play_in_woods', 'Hours_slept', 'Timestamp_day_of_week', 'Sugarsnack_in_week_0', 'School_Health_Records', 'Sugarsnack_in_week_3', 'Read_Info_Sheet', 'Play_in_playground', 'Life_scale', 'Safety_toplay_scale', 'Outdoorplay_freq', 'Takeawayfood_in_week_2', 'Sugarsnack_in_week_2', 'Sleeptime_ytd_halfhour', 'Number_people_household_3', 'Play_near_water', 'Sleeptime_ytd', 'Awaketime_today', 'WIMD_2019_Rank', 'Timestamp_week', 'Timestamp_day_of_year', 'Number_people_household_0', 'Yogurt_Brk', 'Timestamp_month', 'Softdrink_in_week_2', 'age', 'Tired_in_week_1', 'Internet_in_week_0']",no,no,4,0.595244681093397,0.3208976494854708,0.30269151138716355,0.6723208160278368,0.33812570906291245,0.357546408393866,0.595244681093397,0.3208976494854708,0.30269151138716355,0.6230370316104783,0.3081147197108414,0.315761161915008,0.5369643333662563,0.08700480469849019,0.16834807576437633
ANOVA,Helmert,DecisionTreeClassifier,"{'ccp_alpha': 0.005281798602906014, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 120, 'splitter': 'best'}",no,,21,"['Fruitveg_ytd_1', 'Brush_teeth_ytd', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Lots_of_choices_important', 'Lots_of_things_good_at', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Enoughtime_toplay', 'Sports_in_week_1', 'Tired_in_week_2', 'Tired_in_week_3', 'Concentrate_in_week_2', 'Softdrink_in_week_1', 'Hours_slept', 'Awaketime_today_hour', 'Nothing_Brk']",no,no,5,0.5954834678350157,0.3661767727225704,0.3717736369910283,0.4461683617904478,0.3103387608456641,0.30542264752791065,0.5954834678350157,0.3661767727225704,0.3717736369910283,0.4728824584758658,0.3023449909587946,0.2688355387150568,0.31877408976734894,0.1280870716773721,0.14089586743487645
Lasso,Helmert,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.04137541580152944, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,30,"['Looks_scale', 'School_scale', 'Health_scale', 'Friends_scale', 'Safety_toplay_scale', 'WIMD_2019_Rank', 'Tired_in_week_3', 'Life_scale', 'Concentrate_in_week_3', 'Concentrate_in_week_2', 'Num_Type_of_play_places', 'Sports_in_week_2', 'Hours_slept', 'Sports_in_week_1', 'Internet_in_week_2', 'Tired_in_week_2', 'Fruitveg_ytd_1', 'Softdrink_in_week_1', 'Tired_in_week_1', 'Number_people_household_2', 'Family_scale', 'Sugarsnack_in_week_0', 'Softdrink_in_week_0', 'Sugarsnack_in_week_1', 'Brush_teeth_ytd', 'age', 'Internet_in_week_0', 'Softdrink_in_week_3', 'Number_people_household_4', 'Num_Method_of_keepintouch']",no,no,1,0.6396565344610922,0.4076992238762944,0.29845679012345677,0.4440218883514184,0.342268769217502,0.2915493862862284,0.6396565344610922,0.4076992238762944,0.29845679012345677,0.4892579841683193,0.34673958100050273,0.2817292171105731,0.35642715306704403,0.22088714809418386,0.08238412878738106
Lasso,Polynomial,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.04395982073160704, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,18,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'Life_scale', 'WIMD_2019_Rank', 'Friends_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Brush_teeth_ytd', 'Concentrate_in_week_0', 'Awaketime_today_halfhour', 'Fruitveg_ytd_0', 'Softdrink_in_week_2', 'Softdrink_in_week_1', 'Tired_in_week_0']",no,no,2,0.6169368567468023,0.39853801169590647,0.2716049382716049,0.4089059019229733,0.34260113590521013,0.24988102587847918,0.6169368567468023,0.39853801169590647,0.2716049382716049,0.4431357260851259,0.34033622306700756,0.22486678639262722,0.30820597401059896,0.15997502443918254,0.09871831195224584
FeatureImportance_ET,Sum,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.030546281923904812, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,24,"['Brush_teeth_ytd', 'Sleeptime_ytd', 'Awaketime_today', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Lots_of_choices_important', 'Lots_of_things_good_at', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Enoughtime_toplay', 'Play_inall_places', 'Homespace_relax', 'Tired_in_week_3', 'Hours_slept', 'Timestamp_day_of_week', 'Timestamp_day_of_year', 'Birth_Date_week', 'Birth_Date_day_of_week', 'Sleeptime_ytd_hour', 'Awaketime_today_hour']",no,no,3,0.6155083574644628,0.3567343580909472,0.345679012345679,0.5035946557706429,0.3630674115404817,0.3242729716520039,0.6155083574644628,0.3567343580909472,0.345679012345679,0.5382560806407354,0.3508436788972166,0.3132978723404255,0.3751123805243675,0.19415442771832556,0.114070352741572
