Feature_selector,Contrast_encoding_method,Models,Best_params,Cluster_Indicator,Damping_cluster_value,Number_features,Features,Balancing_handled,Feature_scaling_handled,Outer_fold,bal_acc_inner_train_cv,bal_acc_inner_val_cv,bal_acc_outer_val_cv,precision_inner_train_cv,precision_inner_val_cv,precision_outer_val_cv,recall_inner_train_cv,recall_inner_val_cv,recall_outer_val_cv,f1_inner_train_cv,f1_inner_val_cv,f1_outer_val_cv,mc_inner_train_cv,mc_inner_val_cv,mc_outer_val_cv
Lasso,Helmert,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.009888452029367292, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,24,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'Friends_scale', 'Life_scale', 'WIMD_2019_Rank', 'Concentrate_in_week_3', 'Tired_in_week_3', 'Concentrate_in_week_1', 'Concentrate_in_week_2', 'Num_Type_of_play_places', 'Sports_in_week_1', 'Sports_in_week_2', 'Softdrink_in_week_2', 'Tired_in_week_2', 'Hours_slept', 'Family_scale', 'Number_people_household_3', 'Tired_in_week_1', 'Number_people_household_4', 'Internet_in_week_2', 'age', 'Softdrink_in_week_0']",no,no,4,0.933486118823029,0.3704394087069525,0.3795548654244306,0.7597341531747542,0.35870180014155345,0.33060897435897435,0.933486118823029,0.3704394087069525,0.3795548654244306,0.8272086501494464,0.35979576353034654,0.331388628553577,0.7355760441737499,0.18018196329445288,0.2477424174424109
FeatureImportance_ET,Helmert,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.019671706007312988, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,17,"['Brush_teeth_ytd', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Lots_of_choices_important', 'Lots_of_things_good_at', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Enoughtime_toplay', 'Play_inall_places', 'Homespace_relax', 'Tired_in_week_2', 'Tired_in_week_3', 'Awaketime_today_hour']",no,no,5,0.6453402285170915,0.3548282156477791,0.3154244306418219,0.5208344456893162,0.36090687637607033,0.28995372443648304,0.6453402285170915,0.3548282156477791,0.3154244306418219,0.5568006906944932,0.3459835820078036,0.29575163398692805,0.40928194559068753,0.1775439743344063,0.1109754303066582
ANOVA,Sum,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.005153596134930036, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,17,"['Fruitveg_ytd_0', 'Brush_teeth_ytd', 'Safety_toplay_scale', 'Lots_of_things_good_at', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Sports_in_week_2', 'Tired_in_week_0', 'Tired_in_week_1', 'Tired_in_week_2', 'Tired_in_week_3', 'Concentrate_in_week_1', 'Hours_slept']",no,no,1,0.9312036395231237,0.32959114745885454,0.3731481481481481,0.7000490424167433,0.3113995812762416,0.31818954829224405,0.9312036395231237,0.32959114745885454,0.3731481481481481,0.7818536475126919,0.30993368284312534,0.319956600095627,0.694422329448633,0.13902486403971068,0.20189591000722873
MutualInformation,Backward Difference,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.005879069612703673, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,24,"['Concentrate_in_week_3', 'Tired_in_week_2', 'Family_scale', 'Looks_scale', 'Life_scale', 'Tired_in_week_1', 'School_scale', 'Sports_in_week_1', 'Brush_teeth_ytd', 'Hours_slept', 'Birth_Date_day_of_week', 'Tired_in_week_3', 'WIMD_2019_Rank', 'Outdoorplay_freq', 'Takeawayfood_in_week_1', 'Lots_of_choices_important', 'Sports_in_week_2', 'Concentrate_in_week_2', 'Play_in_garden', 'Safety_toplay_scale', 'Softdrink_in_week_0', 'Birth_Date_month', 'Health_scale', 'Play_in_field']",no,no,2,0.9289250224763149,0.35788091900393004,0.3885802469135803,0.6658005493805785,0.33228959738707814,0.324059770638718,0.9289250224763149,0.35788091900393004,0.3885802469135803,0.7531061795281541,0.33764455612132416,0.32822420634920635,0.6643158481467138,0.16262606644543992,0.1919011109224443
ANOVA,Sum,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.019876555227097473, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,3,"['Health_scale', 'School_scale', 'Life_scale']",no,no,3,0.5220553614573403,0.3807216093553303,0.3077601410934744,0.36466582647934404,0.3208931909266748,0.27907818532818535,0.5220553614573403,0.3807216093553303,0.3077601410934744,0.3826831932030217,0.317474053524841,0.2754015849218248,0.2536979658027257,0.19064941354967532,0.06644393010736681
ANOVA,Backward Difference,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0032555773038392116, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,25,"['Gender', 'Fruitveg_ytd_1', 'Brush_teeth_ytd', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'WIMD_2019_Rank', 'WIMD_2019_Decile', 'WIMD_2019_Quintile', 'WIMD_2019_Quartile', 'Number_people_household_4', 'Sports_in_week_1', 'Sports_in_week_2', 'Tired_in_week_1', 'Tired_in_week_2', 'Tired_in_week_3', 'Concentrate_in_week_3', 'Softdrink_in_week_2', 'Hours_slept', 'Awaketime_today_hour']",no,no,4,0.9388451403607959,0.3492711780527978,0.3570910973084886,0.8800239269123825,0.37103637912534687,0.32129594058138045,0.9388451403607959,0.3492711780527978,0.3570910973084886,0.9035085437651387,0.35387267565761693,0.3224695031868642,0.8518858532014821,0.1733359076075277,0.25273741856892157
FeatureWiz,Helmert,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.006281752055930066, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': 120, 'verbose': 0, 'warm_start': False}",no,,53,"['Number_people_household_4', 'Garden', 'Concentrate_in_week_3', 'Tired_in_week_2', 'Read_Info_Sheet', 'Healthy_Cereal_Brk', 'Softdrink_in_week_1', 'Num_Breakfast_ytd', 'Birth_Date_day_of_year', 'Life_scale', 'Fruitveg_ytd_0', 'Internet_in_week_2', 'Looks_scale', 'Other_children_inhouse', 'Play_in_garden', 'Going_school', 'Number_people_household_1', 'Yogurt_Brk', 'Easywalk_topark', 'Keep_in_touch_family_outside_household', 'Sugarsnack_in_week_1', 'Health_scale', 'Play_in_grass_area', 'Nothing_Brk', 'School_scale', 'Fruits_Brk', 'Play_in_bushes', 'Snacks_Brk', 'Safety_toplay_scale', 'Play_in_street', 'WIMD_2019_Decile', 'Softdrink_in_week_2', 'School_Health_Records', 'Sports_in_week_3', 'Play_near_water', 'Play_in_house', 'Tired_in_week_0', 'Takeawayfood_in_week_0', 'Play_inall_places', 'Timestamp_day_of_year', 'Tired_in_week_1', 'Play_in_woods', 'Sugarsnack_in_week_3', 'Timestamp_month', 'Timestamp_day_of_week', 'Awaketime_today', 'Takeawayfood_in_week_1', 'Sleeptime_ytd', 'Type_of_play_places', 'Sugarsnack_in_week_2', 'Sugary_Cereal_Brk', 'Birth_Date_year', 'Tired_in_week_3']",no,no,5,0.9486768607205575,0.3546823146782347,0.4384575569358178,0.7202441706883885,0.3358136290794696,0.34869013012181616,0.9486768607205575,0.3546823146782347,0.4384575569358178,0.8030222924065268,0.32873990223850963,0.3669148936170213,0.7227539017525922,0.16486337731336095,0.1750582519707964
FeatureWiz,Backward Difference,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.1635872001937003, 'n_estimators': 100, 'random_state': 120}",no,,31,"['Birth_Date_day_of_year', 'Birth_Date_year', 'Study_Year', 'Play_in_house', 'Yogurt_Brk', 'Concentrate_in_week_2', 'Sugarsnack_in_week_3', 'WIMD_2019_Rank', 'Tired_in_week_2', 'Friends_scale', 'Healthy_Cereal_Brk', 'Nothing_Brk', 'Softdrink_in_week_3', 'Awaketime_today_halfhour', 'Looks_scale', 'Internet_in_week_0', 'Play_in_field', 'Softdrink_in_week_1', 'Hours_slept', 'Snacks_Brk', 'Play_near_water', 'School_scale', 'Safety_toplay_scale', 'Takeawayfood_in_week_0', 'Read_Info_Sheet', 'Play_in_garden', 'Easywalk_somewhere', 'Num_Type_of_play_places', 'Play_in_playground', 'Num_Breakfast_ytd', 'Num_Method_of_keepintouch']",smoteen,no,1,0.5047688381271818,0.3107627083427777,0.2762345679012346,0.6276884566762398,0.38273970181864914,0.46111111111111114,0.5047688381271818,0.3107627083427777,0.2762345679012346,0.5312136368292362,0.3252888937305058,0.29365079365079366,0.3554569995694208,0.12618578073461223,0.008497333632569121
Lasso,Helmert,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.3239902733014117, 'n_estimators': 100, 'random_state': 120}",no,,25,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'Life_scale', 'Concentrate_in_week_2', 'Friends_scale', 'WIMD_2019_Rank', 'Tired_in_week_3', 'Concentrate_in_week_3', 'Num_Type_of_play_places', 'Fruitveg_ytd_1', 'Sports_in_week_1', 'Family_scale', 'Tired_in_week_2', 'Softdrink_in_week_1', 'Tired_in_week_1', 'Sports_in_week_2', 'Softdrink_in_week_0', 'Hours_slept', 'Internet_in_week_1', 'Number_people_household_2', 'Sugarsnack_in_week_1', 'Softdrink_in_week_3', 'Sugarsnack_in_week_0']",no,no,2,0.3818468325133999,0.2924763324115629,0.27870370370370373,0.5723591390930478,0.3719629916907022,0.34103260869565216,0.3818468325133999,0.2924763324115629,0.27870370370370373,0.42043955731605814,0.30249481383588567,0.28240036507453603,0.23494501596272563,0.11985557957827146,0.184429080768712
Lasso,Sum,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.26918372951034886, 'n_estimators': 100, 'random_state': 120}",no,,10,"['WIMD_2019_Rank', 'School_scale', 'Safety_toplay_scale', 'Looks_scale', 'Health_scale', 'Life_scale', 'Friends_scale', 'Num_Type_of_play_places', 'age', 'Family_scale']",no,no,3,0.3223957602654724,0.2931919322423198,0.3167989417989418,0.49713580818462083,0.37790037701827717,0.5148648648648648,0.3223957602654724,0.2931919322423198,0.3167989417989418,0.3353912277240337,0.3024054024358467,0.3332732949087416,0.21002450041008083,0.14455690811053165,0.20662227319282234
ANOVA,Backward Difference,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.7279251689180937, 'n_estimators': 100, 'random_state': 120}",no,,8,"['Safety_toplay_scale', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Tired_in_week_2']",no,no,4,0.35180108199505633,0.3418045544524533,0.2745859213250518,0.3600495241806709,0.34416879291879293,0.23928571428571427,0.35180108199505633,0.3418045544524533,0.2745859213250518,0.34702224642419593,0.3380247810208085,0.2544642857142857,0.14327251876815747,0.132869050610978,0.08292380813643119
Lasso,Backward Difference,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.34984858254822315, 'n_estimators': 100, 'random_state': 120}",no,,24,"['Looks_scale', 'School_scale', 'Health_scale', 'Safety_toplay_scale', 'Friends_scale', 'Life_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Brush_teeth_ytd', 'Concentrate_in_week_2', 'Sports_in_week_1', 'Tired_in_week_2', 'Awaketime_today_halfhour', 'Concentrate_in_week_1', 'Study_Year', 'Softdrink_in_week_0', 'Num_Method_of_keepintouch', 'WIMD_2019_Rank', 'Tired_in_week_3', 'Play_in_grass_area', 'Sports_in_week_2', 'Bread_Brk']",no,no,5,0.34037592076412543,0.3093572918083322,0.3302277432712215,0.42646515473001717,0.3480708008250381,0.33870967741935487,0.34037592076412543,0.3093572918083322,0.3302277432712215,0.3514268183715797,0.31028160501525065,0.32910662824207493,0.18303519856321446,0.1329174447366823,0.17533046495840585
Lasso,Polynomial,GradientBoostingClassifier,"{'ccp_alpha': 0.010652121382247755, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.058294083389695654, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 120, 'subsample': 0.5879348746890225, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,,15,"['Looks_scale', 'School_scale', 'Health_scale', 'Friends_scale', 'WIMD_2019_Rank', 'Safety_toplay_scale', 'Life_scale', 'Num_Type_of_play_places', 'Hours_slept', 'Family_scale', 'age', 'Brush_teeth_ytd', 'Birth_Date_year', 'Tired_in_week_0', 'Num_Method_of_keepintouch']",no,no,1,0.7630820202956491,0.4167705910489468,0.25,0.4645368405582011,0.34500043749042275,0.2109375,0.7630820202956491,0.4167705910489468,0.25,0.5216581739377413,0.3455925649223273,0.2288135593220339,0.4013266527340398,0.17924264915063146,0.0
FeatureWiz,Sum,GradientBoostingClassifier,"{'ccp_alpha': 0.003758828772133604, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.017361163042212906, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 120, 'subsample': 0.5814766937564204, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,,45,"['Fruitveg_ytd_1', 'Play_in_bike_or_park', 'Tired_in_week_0', 'Friends_scale', 'Concentrate_in_week_0', 'Fruits_Brk', 'Easywalk_topark', 'Read_Info_Sheet', 'Snacks_Brk', 'Softdrink_in_week_2', 'Keep_in_touch_family_outside_household', 'Life_scale', 'Nothing_Brk', 'School_scale', 'Awaketime_today', 'Contact_by_game', 'School_Health_Records', 'Hours_slept', 'Sugarsnack_in_week_2', 'Play_in_garden', 'Internet_in_week_1', 'Play_in_house', 'Number_people_household_2', 'Softdrink_in_week_0', 'Play_near_water', 'Looks_scale', 'Outdoorplay_freq', 'WIMD_2019_Quartile', 'Timestamp_month', 'Softdrink_in_week_1', 'Sports_in_week_3', 'Sugarsnack_in_week_3', 'Tired_in_week_2', 'Tired_in_week_3', 'Timestamp_week', 'Sports_in_week_0', 'Sports_in_week_2', 'Safety_toplay_scale', 'Yogurt_Brk', 'Study_Year', 'Takeawayfood_in_week_1', 'Sugarsnack_in_week_1', 'Sleeptime_ytd_hour', 'Sugary_Cereal_Brk', 'Tired_in_week_1']",no,no,2,0.7395543679921487,0.35402434002750205,0.25,0.6211168469141467,0.4040894188311624,0.2109375,0.7395543679921487,0.35402434002750205,0.25,0.6646161338325126,0.3304674831259986,0.2288135593220339,0.5339485819077435,0.13413327577140607,0.0
FeatureImportance_ET,Helmert,GradientBoostingClassifier,"{'ccp_alpha': 0.0007532750635746302, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1314137411329587, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 120, 'subsample': 0.9244685563180614, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,,15,"['Gender', 'Awaketime_today', 'Safety_toplay_scale', 'Doingwell_schoolwork', 'Health_scale', 'School_scale', 'Family_scale', 'Friends_scale', 'Looks_scale', 'Life_scale', 'Enoughtime_toplay', 'Play_inall_places', 'Tired_in_week_2', 'Hours_slept', 'Awaketime_today_hour']",no,no,3,0.6243052820194608,0.35284762251816515,0.2810846560846561,0.5770885635166454,0.3566942892738622,0.27853260869565216,0.6243052820194608,0.35284762251816515,0.2810846560846561,0.5790859309564015,0.3478139023255891,0.2752233315817131,0.47602458870230874,0.18060685852654143,0.18019829911140672
Lasso,Polynomial,GradientBoostingClassifier,"{'ccp_alpha': 0.0037788992752119423, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.011758631274543012, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 120, 'subsample': 0.5485046358477852, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,,15,"['School_scale', 'Looks_scale', 'Safety_toplay_scale', 'Health_scale', 'WIMD_2019_Rank', 'Friends_scale', 'Life_scale', 'Num_Type_of_play_places', 'Hours_slept', 'Family_scale', 'age', 'Awaketime_today_halfhour', 'Birth_Date_year', 'Concentrate_in_week_2', 'Brush_teeth_ytd']",no,no,4,0.82873467977265,0.4201332222675552,0.25,0.5848652818385457,0.35247341742726684,0.20963541666666666,0.82873467977265,0.4201332222675552,0.25,0.6568897674081221,0.36642114662761033,0.22804532577903683,0.528010042461284,0.20676016397137428,0.0
Lasso,Polynomial,GradientBoostingClassifier,"{'ccp_alpha': 0.0026201833000889605, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.03987327511743904, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 120, 'subsample': 0.5176450529017766, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,,30,"['Looks_scale', 'School_scale', 'Health_scale', 'Safety_toplay_scale', 'Friends_scale', 'Life_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Brush_teeth_ytd', 'Concentrate_in_week_0', 'Tired_in_week_1', 'Awaketime_today_halfhour', 'Study_Year', 'Num_Method_of_keepintouch', 'Tired_in_week_0', 'WIMD_2019_Rank', 'Sports_in_week_0', 'Softdrink_in_week_1', 'Tired_in_week_3', 'Play_in_grass_area', 'Bread_Brk', 'Concentrate_in_week_2', 'Sugarsnack_in_week_2', 'Concentrate_in_week_3', 'Softdrink_in_week_2', 'Sports_in_week_2', 'WIMD_2019_Quartile', 'Sports_in_week_1']",no,no,5,0.9298462560290672,0.3680512620001604,0.25,0.6658193318165478,0.34283287588699957,0.2118421052631579,0.9298462560290672,0.3680512620001604,0.25,0.755008968143401,0.34707716848572784,0.22934472934472935,0.6697004324976431,0.21683655035165153,0.07409315844669395
